Gene_id	Z_score
Tb927.8.1010	5.94
Tb927.4.410	5.94
Tb927.10.6080	5.94
Tb11.46.0001	5.94
Tb927.3.1110	5.95
Tb11.47.0029	5.95
Tb927.10.1130	5.95
Tb11.02.0210	5.96
Tb927.6.1270	5.96
Tb927.8.8280	5.96
Tb11.01.2520	5.96
Tb927.8.4310	5.96
Tb09.211.2580	5.97
Tb927.10.11990	5.97
Tb09.160.1660	5.97
Tb09.160.5170	5.97
Tb927.5.1400	5.97
Tb927.7.410	5.97
Tb927.10.10640	5.97
Tb927.2.4210	5.97
Tb927.2.1800	5.97
Tb927.7.6260	5.98
Tb927.3.1030	5.99
Tb927.8.3810	5.99
Tb927.10.14940	5.99
Tb927.8.4330	5.99
Tb927.2.1850	5.99
Tb927.5.2370	5.99
Tb927.10.9570	5.99
Tb927.4.1920	5.99
Tb927.6.4410	6.00
Tb11.01.3890	6.00
Tb11.03.0720	6.00
Tb927.10.4990	6.00
Tb927.8.1570	6.01
Tb09.160.3470	6.01
Tb11.01.3650	6.02
Tb09.211.0110	6.02
Tb11.01.5915	6.02
Tb11.03.0115	6.02
Tb927.1.5180	6.02
Tb927.10.13770	6.02
Tb927.3.2420	6.02
Tb927.6.4400	6.02
Tb927.7.2210	6.02
Tb927.10.2440	6.02
Tb927.10.8990	6.02
Tb927.6.4340	6.02
Tb09.244.2630	6.03
Tb927.5.4020	6.03
Tb927.10.15570	6.03
Tb927.2.1780	6.03
Tb927.8.1680	6.04
Tb927.7.3630	6.04
Tb11.01.8510	6.04
Tb927.2.2190	6.05
Tb09.211.4850	6.05
Tb11.01.2460	6.05
Tb11.02.2670	6.06
Tb927.10.10700	6.06
Tb927.7.3370	6.07
Tb927.5.4110	6.07
Tb11.01.5730	6.07
Tb927.10.15760	6.07
Tb927.5.1990	6.08
Tb927.10.6330	6.08
Tb09.211.1470	6.08
Tb11.02.5180	6.09
Tb09.160.5560	6.09
Tb927.7.7170	6.10
Tb11.02.1400	6.10
Tb11.02.0356	6.10
Tb927.4.2380	6.10
Tb927.7.2570	6.11
Tb09.160.4240	6.11
Tb09.211.1780	6.11
Tb927.6.440	6.11
Tb927.10.7330	6.11
Tb11.02.0140	6.11
Tb09.211.0775	6.12
Tb11.03.0390	6.12
Tb927.7.4850	6.12
Tb927.7.820	6.12
Tb927.7.1040	6.13
Tb927.5.1900	6.14
Tb927.8.7810	6.14
Tb927.1.1370	6.14
Tb927.3.3690	6.14
Tb11.01.1840	6.14
Tb927.8.3710	6.15
Tb11.02.0860	6.15
Tb11.01.6600	6.15
Tb927.2.3730	6.15
Tb927.8.5780	6.15
Tb927.1.1060	6.15
Tb11.18.0012	6.15
Tb11.01.6090	6.15
Tb927.10.14980	6.16
Tb11.01.4360	6.16
Tb927.10.15250	6.16
Tb927.6.1570	6.17
Tb927.8.630	6.17
Tb927.8.1410	6.17
Tb11.01.2370	6.17
Tb11.01.8120	6.18
Tb11.02.5250	6.18
Tb927.3.1620	6.18
Tb927.10.6340	6.18
Tb927.4.2140	6.19
Tb927.4.4180	6.19
Tb927.7.2450	6.19
Tb927.4.750	6.19
Tb11.01.0190	6.19
Tb927.4.3470	6.20
Tb927.7.3330	6.21
Tb927.10.1100	6.21
Tb927.5.2910	6.21
Tb927.5.4320	6.21
Tb09.211.3050	6.21
Tb927.5.2500	6.21
Tb927.2.6070	6.23
Tb927.3.4240	6.23
Tb11.02.4020	6.24
Tb927.7.7450	6.24
Tb927.6.1660	6.24
Tb927.5.810	6.24
Tb11.02.0270	6.25
Tb927.4.760	6.25
Tb927.2.4970	6.26
Tb927.6.3650	6.26
Tb09.160.2170	6.26
Tb11.01.1920	6.26
Tb11.01.1290	6.27
Tb927.4.1660	6.28
Tb11.03.0920	6.28
Tb927.10.340	6.29
Tb927.10.3970	6.29
Tb11.01.3560	6.29
Tb927.8.4500	6.29
Tb11.02.3790	6.29
Tb09.211.2740	6.29
Tb927.4.3570	6.29
Tb927.4.2000	6.30
Tb11.02.0690	6.30
Tb927.6.2760	6.31
Tb11.02.5770	6.31
Tb927.7.870	6.31
Tb11.01.7570	6.31
Tb11.46.0010	6.32
Tb927.4.5110	6.32
Tb927.8.2780	6.32
Tb927.4.1100	6.34
Tb927.3.790	6.34
Tb927.8.4190	6.35
Tb09.211.3890	6.35
Tb927.1.1710	6.35
Tb11.02.5410	6.36
Tb927.4.2810	6.36
Tb927.10.11780	6.36
Tb11.01.5480	6.37
Tb09.211.0510	6.37
Tb09.211.4511	6.38
Tb927.5.760	6.38
Tb09.211.0560	6.39
Tb927.10.11800	6.40
Tb927.10.12660	6.40
Tb927.8.2140	6.41
Tb11.01.8190	6.42
Tb927.10.2560	6.42
Tb11.03.0410	6.43
Tb11.01.6830	6.44
Tb11.01.8570	6.44
Tb927.7.4720	6.44
Tb09.244.2590	6.44
Tb11.02.5390	6.44
Tb927.3.1750	6.44
Tb927.4.3900	6.45
Tb927.7.3950	6.45
Tb927.10.14790	6.45
Tb927.4.2150	6.45
Tb927.8.3840	6.46
Tb11.01.7535	6.47
Tb927.7.450	6.48
Tb927.4.3270	6.48
Tb927.10.7600	6.48
Tb11.01.1240	6.48
Tb927.7.2240	6.48
Tb927.7.2780	6.49
Tb927.8.1500	6.50
Tb927.8.6440	6.50
Tb927.1.750	6.51
Tb11.01.4625	6.51
Tb927.6.2290	6.52
Tb11.02.1210	6.53
Tb927.6.2450	6.53
Tb927.8.2030	6.53
Tb11.01.1480	6.53
Tb927.8.6030	6.53
Tb927.7.270	6.53
Tb927.10.7620	6.55
Tb927.4.2570	6.55
Tb927.2.4060	6.56
Tb927.10.5250	6.56
Tb11.01.0440	6.57
Tb09.211.0800	6.57
Tb927.2.4330	6.57
Tb927.3.5420	6.57
Tb09.211.2630	6.57
Tb927.3.3450	6.58
Tb927.3.3490	6.59
Tb927.6.3200	6.59
Tb927.10.2980	6.59
Tb927.4.1630	6.60
Tb11.01.2550	6.60
Tb09.160.2860	6.60
Tb927.6.640	6.61
Tb927.10.290	6.61
Tb927.3.2750	6.61
Tb927.7.1460	6.62
Tb11.01.4820	6.62
Tb927.8.4210	6.63
Tb927.8.4370	6.63
Tb927.1.4650	6.64
Tb927.10.2010	6.64
Tb927.6.840	6.64
Tb11.01.8460	6.64
Tb927.10.5990	6.66
Tb11.01.6740	6.66
Tb927.3.2310	6.66
Tb927.1.1200	6.66
Tb927.6.4470	6.66
Tb927.5.2410	6.67
Tb11.01.6510	6.68
Tb927.8.3380	6.68
Tb927.8.3680	6.68
Tb09.160.3020	6.68
Tb927.10.12540	6.68
Tb927.1.2430	6.69
Tb927.8.7030	6.69
Tb927.10.14340	6.70
Tb09.160.0700	6.70
Tb927.6.4480	6.70
Tb927.6.1220	6.70
Tb927.7.7260	6.70
Tb927.10.12500	6.71
Tb11.02.4030	6.72
Tb11.02.0110	6.73
Tb927.1.4890	6.73
Tb927.7.3690	6.74
Tb11.02.2060	6.74
Tb927.1.2200	6.74
Tb927.3.3610	6.75
Tb927.6.4440	6.77
Tb11.01.4830	6.77
Tb11.02.4300	6.77
Tb11.02.3500	6.78
Tb927.2.5160	6.79
Tb927.2.4540	6.79
Tb09.160.3630	6.79
Tb11.01.4621	6.80
Tb927.10.7740	6.80
Tb927.8.6070	6.81
Tb927.4.1300	6.81
Tb11.01.3020	6.81
Tb11.55.0005	6.81
Tb09.211.0740	6.81
Tb927.10.13550	6.82
Tb927.3.5070	6.82
Tb927.7.590	6.83
Tb11.01.3960	6.83
Tb09.244.2570	6.83
Tb927.10.4270	6.84
Tb927.6.1910	6.85
Tb927.10.6160	6.85
Tb927.10.5330	6.86
Tb11.01.7005	6.86
Tb11.02.4100	6.86
Tb11.47.0034	6.86
Tb927.1.2600	6.86
Tb927.10.8650	6.87
Tb927.6.4670	6.87
Tb927.10.450	6.88
Tb927.5.2860	6.89
Tb09.211.2150	6.89
Tb927.6.1610	6.90
Tb927.6.1170	6.91
Tb927.1.4040	6.91
Tb927.4.3380	6.92
Tb927.7.3740	6.92
Tb927.10.8940	6.93
Tb927.10.12850	6.93
Tb11.02.5150	6.94
Tb11.01.1400	6.94
Tb927.2.4810	6.94
Tb927.3.1390	6.95
Tb11.01.3420	6.95
Tb11.02.3260	6.96
Tb927.10.6100	6.97
Tb927.6.690	6.97
Tb11.01.0870	6.99
Tb09.211.1240	6.99
Tb927.8.6150	6.99
Tb11.02.5660	6.99
Tb11.02.0040	7.00
Tb927.7.230	7.00
Tb927.10.200	7.01
Tb927.2.5850	7.01
Tb11.18.0002	7.02
Tb927.5.570	7.03
Tb927.7.3980	7.04
Tb11.02.3590	7.05
Tb927.10.2650	7.06
Tb11.02.4290	7.07
Tb927.6.5060	7.07
Tb927.6.3090	7.09
Tb927.1.560	7.09
Tb927.8.1330	7.10
Tb927.6.3180	7.11
Tb11.01.1960	7.11
Tb11.02.5380	7.12
Tb927.7.7460	7.12
Tb927.4.1550	7.12
Tb09.211.3840	7.13
Tb09.211.1720	7.13
Tb927.3.2460	7.14
Tb927.7.5300	7.16
Tb927.3.5540	7.16
Tb927.10.2780	7.16
Tb11.02.0400	7.19
Tb927.10.12020	7.19
Tb927.2.1810	7.20
Tb927.3.4590	7.21
Tb11.03.0530	7.21
Tb11.18.0014	7.21
Tb927.3.1120	7.22
Tb927.8.8070	7.24
Tb11.02.1085	7.24
Tb927.5.4420	7.25
Tb927.6.5110	7.25
Tb927.10.8190	7.28
Tb927.6.5030	7.29
Tb11.18.0003	7.31
Tb927.10.15680	7.31
Tb09.160.3820	7.31
Tb927.8.760	7.33
Tb09.211.1320	7.35
Tb09.160.1760	7.36
Tb11.39.0004	7.38
Tb927.5.4170	7.39
Tb927.10.11250	7.39
Tb09.v1.0380	7.40
Tb927.10.9670	7.40
Tb927.10.9420	7.40
Tb11.02.0750	7.41
Tb927.10.14390	7.43
Tb11.02.4650	7.43
Tb11.02.1630	7.43
Tb11.03.0080	7.43
Tb927.5.4380	7.44
Tb927.7.5170	7.45
Tb927.10.7440	7.46
Tb927.4.1860	7.47
Tb09.211.3240	7.48
Tb11.01.7010	7.48
Tb11.01.8610	7.49
Tb927.10.14720	7.49
Tb927.8.3610	7.50
Tb927.2.2440	7.50
Tb927.2.4230	7.51
Tb11.02.2620	7.51
Tb927.10.14180	7.52
Tb927.3.1210	7.53
Tb927.6.4740	7.53
Tb11.01.4200	7.53
Tb927.8.5040	7.54
Tb927.8.6260	7.54
Tb927.10.5140	7.55
Tb11.02.0354	7.56
Tb11.01.0490	7.58
Tb927.10.14600	7.58
Tb09.211.0120	7.60
Tb927.8.1150	7.60
Tb927.10.3110	7.61
Tb927.3.5520	7.61
Tb11.01.5110	7.61
Tb927.7.7350	7.61
Tb927.5.790	7.61
Tb11.02.2850	7.63
Tb11.01.2670	7.63
Tb11.01.1650	7.63
Tb927.10.7630	7.66
Tb927.7.650	7.66
Tb11.03.0030	7.66
Tb11.02.0570	7.67
Tb927.8.1170	7.69
Tb927.8.3150	7.69
Tb11.02.4830	7.69
Tb927.7.6090	7.69
Tb927.7.2650	7.71
Tb927.4.2340	7.72
Tb927.10.6230	7.74
Tb09.211.2260	7.76
Tb927.7.4030	7.76
Tb09.160.0340	7.77
Tb927.7.4450	7.77
Tb927.10.3500	7.77
Tb927.3.3310	7.78
Tb927.10.3790	7.78
Tb927.10.6210	7.79
Tb927.8.5400	7.79
Tb927.8.6270	7.80
Tb11.02.0770	7.80
Tb927.10.8720	7.81
Tb09.160.1560	7.83
Tb09.160.2490	7.85
Tb927.4.3950	7.86
Tb11.12.0011	7.87
Tb927.10.15370	7.87
Tb11.03.0810	7.88
Tb09.211.1390	7.88
Tb927.10.5620	7.89
Tb11.01.5000	7.91
Tb927.2.4710	7.93
Tb11.01.5800	7.93
Tb09.244.2800	7.93
Tb11.01.5270	7.94
Tb09.211.3270	7.94
Tb927.10.1630	7.94
Tb927.10.5370	7.96
Tb927.10.190	7.96
Tb11.55.0011	7.96
Tb927.10.7350	7.98
Tb09.160.1160	7.98
Tb927.10.12130	7.98
Tb927.8.660	7.99
Tb11.01.7610	8.01
Tb927.5.3120	8.04
Tb927.3.5050	8.05
Tb927.7.2330	8.06
Tb927.8.2630	8.06
Tb927.8.3750	8.06
Tb09.244.2720	8.07
Tb927.8.4540	8.07
Tb927.1.4380	8.07
Tb11.01.3170	8.10
Tb927.8.1560	8.10
Tb927.5.3600	8.11
Tb927.10.9650	8.13
Tb09.211.0610	8.13
Tb09.211.0930	8.15
Tb927.6.3100	8.16
Tb927.6.4100	8.17
Tb11.02.2640	8.17
Tb927.4.3890	8.19
Tb927.10.5450	8.21
Tb09.211.4360	8.21
Tb09.211.1930	8.22
Tb11.55.0006	8.22
Tb927.10.7280	8.23
Tb927.5.1690	8.24
Tb927.7.700	8.25
Tb927.5.2330	8.25
Tb927.10.16110	8.26
Tb11.01.1990	8.28
Tb927.5.2570	8.29
Tb09.244.2730	8.29
Tb927.7.6910	8.30
Tb927.3.2760	8.32
Tb11.22.0012	8.32
Tb927.10.2060	8.34
Tb927.3.3000	8.35
Tb11.01.7750	8.35
Tb927.10.14530	8.38
Tb927.10.2900	8.39
Tb11.01.7690	8.39
Tb11.02.4620	8.43
Tb927.3.5490	8.44
Tb09.160.2070	8.49
Tb11.02.0090	8.52
Tb927.4.2060	8.54
Tb11.01.8650	8.55
Tb11.02.1220	8.57
Tb09.160.3710	8.58
Tb927.10.970	8.58
Tb927.4.310	8.59
Tb927.7.6310	8.60
Tb927.10.540	8.60
Tb09.160.3270	8.65
Tb927.10.5770	8.65
Tb927.4.660	8.65
Tb927.7.5000	8.65
Tb11.02.2050	8.67
Tb11.01.5910	8.69
Tb927.10.2380	8.69
Tb927.10.2950	8.70
Tb11.02.5450	8.71
Tb927.6.4770	8.71
Tb927.8.890	8.72
Tb927.6.610	8.72
Tb11.02.0810	8.73
Tb927.10.3930	8.74
Tb11.01.1880	8.76
Tb11.02.0620	8.77
Tb927.3.5130	8.77
Tb927.5.2290	8.79
Tb927.2.4520	8.79
Tb927.10.8820	8.83
Tb927.8.3530	8.84
Tb927.8.4110	8.88
Tb927.10.2640	8.90
Tb927.10.3310	8.91
Tb927.7.3130	8.92
Tb927.10.13960	8.93
Tb927.10.5380	8.95
Tb927.3.5620	8.95
Tb11.22.0005	8.96
Tb927.10.15750	9.00
Tb927.10.2890	9.11
Tb927.7.6730	9.15
Tb927.7.6630	9.21
Tb09.211.4780	9.21
Tb927.8.5090	9.24
Tb927.4.2310	9.27
Tb927.8.4450	9.28
Tb927.10.13790	9.28
Tb927.6.1290	9.28
Tb09.160.4770	9.30
Tb927.10.2520	9.31
Tb11.01.8770	9.33
Tb927.10.12820	9.33
Tb927.7.1730	9.33
Tb927.8.4400	9.34
Tb927.5.3030	9.34
Tb09.160.4710	9.35
Tb927.4.560	9.36
Tb927.10.12710	9.38
Tb927.3.2790	9.38
Tb927.10.14140	9.40
Tb09.160.5580	9.44
Tb927.5.2090	9.44
Tb11.01.1970	9.46
Tb927.7.2300	9.49
Tb09.211.2970	9.51
Tb927.1.1240	9.60
Tb927.1.880	9.63
Tb927.7.4900	9.69
Tb11.01.2290	9.71
Tb927.8.710	9.74
Tb09.211.3540	9.76
Tb09.211.3510	9.76
Tb927.2.3780	9.76
Tb927.10.12510	9.77
Tb11.01.7390	9.77
Tb927.4.3740	9.78
Tb927.2.5810	9.80
Tb927.1.730	9.82
Tb927.3.3270	9.83
Tb927.10.8780	9.85
Tb09.160.5670	9.85
Tb11.01.3740	9.92
Tb11.01.0820	10.00
Tb927.10.15520	10.03
Tb09.160.0430	10.05
Tb927.8.1590	10.14
Tb11.01.5680	10.14
Tb927.10.7880	10.18
Tb927.10.1890	10.18
Tb927.10.4640	10.18
Tb11.03.0450	10.18
Tb927.10.14990	10.21
Tb927.8.8330	10.22
Tb11.47.0036	10.25
Tb927.1.1930	10.31
Tb09.160.5250	10.32
Tb927.7.2170	10.40
Tb927.7.5040	10.41
Tb927.6.1770	10.42
Tb927.3.2890	10.42
Tb927.7.3550	10.44
Tb927.10.1170	10.45
Tb11.02.0980	10.52
Tb11.01.0960	10.58
Tb927.1.2570	10.59
Tb927.10.5350	10.62
Tb927.8.570	10.70
Tb927.8.1090	10.73
Tb927.7.4700	10.73
Tb927.4.620	10.79
Tb927.10.6010	10.84
Tb927.6.4280	10.84
Tb927.10.15720	10.84
Tb927.4.1790	10.86
Tb927.10.8040	10.92
Tb927.10.8170	10.95
Tb927.10.1510	10.99
Tb927.4.3400	11.04
Tb927.5.4520	11.08
Tb927.10.4560	11.11
Tb927.8.1540	11.14
Tb927.10.5240	11.16
Tb927.10.9190	11.21
Tb11.01.4960	11.29
Tb927.10.870	11.30
Tb927.10.8270	11.37
Tb11.01.2330	11.48
Tb927.10.10460	11.53
Tb927.7.1310	11.76
Tb927.8.4870	11.80
Tb927.6.3670	12.07
Tb11.01.5860	12.19
Tb09.211.4280	12.19
Tb927.7.920	12.19
Tb927.3.5310	12.44
Tb11.03.0880	12.51
Tb09.211.1070	12.54
Tb927.4.2640	12.88
Tb927.3.2600	12.94
Tb927.8.4970	13.21
Tb11.52.0002	13.25
Tb927.7.3560	13.38
Tb927.4.3810	13.41
Tb927.10.1060	13.58
Tb927.2.2230	13.79
Tb11.01.6170	13.88
Tb927.7.5050	14.00
Tb927.4.2880	14.05
Tb927.10.2880	14.22
Tb927.10.14470	14.38
Tb927.1.4310	14.85
Tb927.6.3740	15.05
Tb09.211.2420	15.20
Tb927.10.6050	15.28
Tb927.10.10980	15.51
Tb09.160.5640	16.02
Tb927.3.4290	16.16
Tb09.211.3610	17.09
Tb11.01.3110	17.62
Tb927.8.3250	18.47
Tb927.10.2090	19.02
Tb927.8.4780	19.23
Tb11.01.0390	19.43
Tb927.2.5270	19.45
Tb927.1.2340	19.85
Tb927.3.930	20.11
Tb11.02.0030	20.50
Tb927.1.2330	20.67
Tb927.6.3150	20.75
Tb927.4.870	21.41
Tb09.160.0650	21.98
Tb11.02.0760	22.58
Tb11.01.3010	23.78
